0,1.000000000E+01,0.000000000E+00,2.302585093E+00,-INF,0.000000000E+00
1,2.000000000E+01,2.220446049E-16,2.995732274E+00,-3.604365339E+01,-INF
2,4.000000000E+01,2.220446049E-16,3.688879454E+00,-3.604365339E+01,-0.000000000E+00
3,8.000000000E+01,2.220446049E-16,4.382026635E+00,-3.604365339E+01,-0.000000000E+00
4,1.600000000E+02,2.220446049E-16,5.075173815E+00,-3.604365339E+01,-0.000000000E+00
5,3.200000000E+02,2.220446049E-16,5.768320996E+00,-3.604365339E+01,-0.000000000E+00
6,6.400000000E+02,2.220446049E-16,6.461468176E+00,-3.604365339E+01,-0.000000000E+00
7,1.280000000E+03,2.220446049E-16,7.154615357E+00,-3.604365339E+01,-0.000000000E+00
8,2.560000000E+03,2.220446049E-16,7.847762537E+00,-3.604365339E+01,-0.000000000E+00
9,5.120000000E+03,2.220446049E-16,8.540909718E+00,-3.604365339E+01,-0.000000000E+00
10,1.024000000E+04,2.220446049E-16,9.234056899E+00,-3.604365339E+01,-0.000000000E+00
