0,0.000000000000000E+00,-0.000000000000000E+00
1,7.818608287724785E-04,0.000000000000000E+00
2,1.563721657544957E-03,0.000000000000000E+00
3,2.345582486317436E-03,0.000000000000000E+00
4,3.127443315089914E-03,0.000000000000000E+00
5,3.909304143862392E-03,0.000000000000000E+00
6,4.691164972634871E-03,0.000000000000000E+00
7,5.473025801407350E-03,0.000000000000000E+00
8,6.254886630179828E-03,0.000000000000000E+00
9,7.036747458952306E-03,0.000000000000000E+00
10,7.818608287724784E-03,0.000000000000000E+00
11,8.600469116497263E-03,0.000000000000000E+00
12,9.382329945269743E-03,0.000000000000000E+00
13,1.016419077404222E-02,0.000000000000000E+00
14,1.094605160281470E-02,0.000000000000000E+00
15,1.172791243158718E-02,0.000000000000000E+00
16,1.250977326035966E-02,0.000000000000000E+00
17,1.329163408913213E-02,0.000000000000000E+00
18,1.407349491790461E-02,0.000000000000000E+00
19,1.485535574667709E-02,0.000000000000000E+00
20,1.563721657544957E-02,0.000000000000000E+00
21,1.641907740422205E-02,0.000000000000000E+00
22,1.720093823299453E-02,0.000000000000000E+00
23,1.798279906176701E-02,0.000000000000000E+00
24,1.876465989053949E-02,0.000000000000000E+00
25,1.954652071931196E-02,0.000000000000000E+00
26,2.032838154808444E-02,0.000000000000000E+00
27,2.111024237685692E-02,0.000000000000000E+00
28,2.189210320562940E-02,0.000000000000000E+00
29,2.267396403440188E-02,0.000000000000000E+00
30,2.345582486317436E-02,0.000000000000000E+00
31,2.423768569194683E-02,0.000000000000000E+00
32,2.501954652071931E-02,0.000000000000000E+00
33,2.580140734949179E-02,0.000000000000000E+00
34,2.658326817826427E-02,0.000000000000000E+00
35,2.736512900703675E-02,0.000000000000000E+00
36,2.814698983580922E-02,0.000000000000000E+00
37,2.892885066458170E-02,0.000000000000000E+00
38,2.971071149335418E-02,0.000000000000000E+00
39,3.049257232212666E-02,0.000000000000000E+00
40,3.127443315089914E-02,0.000000000000000E+00
41,3.205629397967162E-02,0.000000000000000E+00
42,3.283815480844410E-02,0.000000000000000E+00
43,3.362001563721657E-02,0.000000000000000E+00
44,3.440187646598905E-02,0.000000000000000E+00
45,3.518373729476153E-02,0.000000000000000E+00
46,3.596559812353401E-02,0.000000000000000E+00
47,3.674745895230649E-02,0.000000000000000E+00
48,3.752931978107897E-02,0.000000000000000E+00
49,3.831118060985145E-02,0.000000000000000E+00
50,3.909304143862392E-02,0.000000000000000E+00
51,3.987490226739640E-02,0.000000000000000E+00
52,4.065676309616888E-02,0.000000000000000E+00
53,4.143862392494136E-02,0.000000000000000E+00
54,4.222048475371384E-02,0.000000000000000E+00
55,4.300234558248631E-02,0.000000000000000E+00
56,4.378420641125880E-02,0.000000000000000E+00
57,4.456606724003127E-02,0.000000000000000E+00
58,4.534792806880375E-02,0.000000000000000E+00
59,4.612978889757623E-02,0.000000000000000E+00
60,4.691164972634871E-02,0.000000000000000E+00
61,4.769351055512119E-02,0.000000000000000E+00
62,4.847537138389366E-02,0.000000000000000E+00
63,4.925723221266615E-02,0.000000000000000E+00
64,5.003909304143862E-02,0.000000000000000E+00
65,5.082095387021110E-02,0.000000000000000E+00
66,5.160281469898358E-02,0.000000000000000E+00
67,5.238467552775606E-02,0.000000000000000E+00
68,5.316653635652854E-02,0.000000000000000E+00
69,5.394839718530101E-02,0.000000000000000E+00
70,5.473025801407350E-02,0.000000000000000E+00
71,5.551211884284597E-02,0.000000000000000E+00
72,5.629397967161845E-02,0.000000000000000E+00
73,5.707584050039093E-02,0.000000000000000E+00
74,5.785770132916341E-02,0.000000000000000E+00
75,5.863956215793589E-02,0.000000000000000E+00
76,5.942142298670836E-02,0.000000000000000E+00
77,6.020328381548085E-02,0.000000000000000E+00
78,6.098514464425332E-02,0.000000000000000E+00
79,6.176700547302580E-02,0.000000000000000E+00
80,6.254886630179828E-02,0.000000000000000E+00
81,6.333072713057075E-02,0.000000000000000E+00
82,6.411258795934324E-02,0.000000000000000E+00
83,6.489444878811572E-02,0.000000000000000E+00
84,6.567630961688820E-02,0.000000000000000E+00
85,6.645817044566067E-02,0.000000000000000E+00
86,6.724003127443315E-02,0.000000000000000E+00
87,6.802189210320563E-02,0.000000000000000E+00
88,6.880375293197810E-02,0.000000000000000E+00
89,6.958561376075059E-02,0.000000000000000E+00
