0,1.000000000000000E+00,-0.000000000000000E+00
1,1.003127443315090E+00,1.468010968070772E-06
2,1.006254886630180E+00,6.668895807873800E-06
3,1.009382329945270E+00,1.686966069696450E-05
4,1.012509773260360E+00,3.287808817299121E-05
5,1.015637216575449E+00,5.530234295947623E-05
6,1.018764659890540E+00,8.463208293444158E-05
7,1.021892103205629E+00,1.212766739420036E-04
8,1.025019546520719E+00,1.655866674429462E-04
9,1.028146989835809E+00,2.178672516438537E-04
10,1.031274433150899E+00,2.783873198898405E-04
11,1.034401876465989E+00,3.473859208751433E-04
12,1.037529319781079E+00,4.250770376283136E-04
13,1.040656763096169E+00,5.116532438788924E-04
14,1.043784206411259E+00,6.072885750950999E-04
15,1.046911649726349E+00,7.121408316697171E-04
16,1.050039093041439E+00,8.263534600596009E-04
17,1.053166536356529E+00,9.500571128732129E-04
18,1.056293979671618E+00,1.083370959825398E-03
19,1.059421422986708E+00,1.226403802007650E-03
20,1.062548866301798E+00,1.379255028521837E-03
21,1.065676309616888E+00,1.542015445082574E-03
22,1.068803752931978E+00,1.714767997396605E-03
23,1.071931196247068E+00,1.897588407145889E-03
24,1.075058639562158E+00,2.090545734687033E-03
25,1.078186082877248E+00,2.293702879769453E-03
26,1.081313526192338E+00,2.507117029420765E-03
27,1.084440969507428E+00,2.730840060474699E-03
28,1.087568412822518E+00,2.964918902903733E-03
29,1.090695856137607E+00,3.209395869077472E-03
30,1.093823299452698E+00,3.464308953234409E-03
31,1.096950742767787E+00,3.729692104780568E-03
32,1.100078186082877E+00,4.005575478481170E-03
33,1.103205629397967E+00,4.291985664162038E-03
34,1.106333072713057E+00,4.588945898165082E-03
35,1.109460516028147E+00,4.896476258495282E-03
36,1.112587959343237E+00,5.214593845336442E-03
37,1.115715402658327E+00,5.543312948397732E-03
38,1.118842845973417E+00,5.882645202368465E-03
39,1.121970289288507E+00,6.232599731602061E-03
40,1.125097732603596E+00,6.593183285018212E-03
41,1.128225175918687E+00,6.964400362097068E-03
42,1.131352619233776E+00,7.346253330740625E-03
43,1.134480062548866E+00,7.738742537691780E-03
44,1.137607505863956E+00,8.141866412128149E-03
45,1.140734949179046E+00,8.555621562981335E-03
46,1.143862392494136E+00,8.980002870478971E-03
47,1.146989835809226E+00,9.415003572353984E-03
48,1.150117279124316E+00,9.860615345125336E-03
49,1.153244722439406E+00,1.031682838081418E-02
50,1.156372165754496E+00,1.078363145942522E-02
51,1.159499609069586E+00,1.126101201749427E-02
52,1.162627052384676E+00,1.174895621297576E-02
53,1.165754495699765E+00,1.224744898671820E-02
54,1.168881939014855E+00,1.275647412075731E-02
55,1.172009382329945E+00,1.327601429363513E-02
56,1.175136825645035E+00,1.380605113293635E-02
57,1.178264268960125E+00,1.434656526521827E-02
58,1.181391712275215E+00,1.489753636349740E-02
59,1.184519155590305E+00,1.545894319244035E-02
60,1.187646598905395E+00,1.603076365139939E-02
61,1.190774042220485E+00,1.661297481541789E-02
62,1.193901485535575E+00,1.720555297432560E-02
63,1.197028928850665E+00,1.780847367003336E-02
64,1.200156372165754E+00,1.842171173212716E-02
65,1.203283815480845E+00,1.904524131185831E-02
66,1.206411258795934E+00,1.967903591461719E-02
67,1.209538702111024E+00,2.032306843097119E-02
68,1.212666145426114E+00,2.097731116634523E-02
69,1.215793588741204E+00,2.164173586941568E-02
70,1.218921032056294E+00,2.231631375928417E-02
71,1.222048475371384E+00,2.300101555149343E-02
72,1.225175918686474E+00,2.369581148294574E-02
73,1.228303362001564E+00,2.440067133577582E-02
74,1.231430805316654E+00,2.511556446023317E-02
75,1.234558248631743E+00,2.584045979661865E-02
76,1.237685691946834E+00,2.657532589632370E-02
77,1.240813135261923E+00,2.732013094201440E-02
78,1.243940578577013E+00,2.807484276699890E-02
79,1.247068021892103E+00,2.883942887381834E-02
80,1.250195465207193E+00,2.961385645209724E-02
81,1.253322908522283E+00,3.039809239568440E-02
82,1.256450351837373E+00,3.119210331911960E-02
83,1.259577795152463E+00,3.199585557345512E-02
84,1.262705238467553E+00,3.280931526145915E-02
85,1.265832681782643E+00,3.363244825223041E-02
86,1.268960125097732E+00,3.446522019524881E-02
87,1.272087568412823E+00,3.530759653388513E-02
88,1.275215011727912E+00,3.615954251839571E-02
89,1.278342455043002E+00,3.702102321842003E-02
90,1.281469898358092E+00,3.789200353500528E-02
91,1.284597341673182E+00,3.877244821217714E-02
92,1.287724784988272E+00,3.966232184807283E-02
93,1.290852228303362E+00,4.056158890565711E-02
94,1.293979671618452E+00,4.147021372303875E-02
95,1.297107114933542E+00,4.238816052339914E-02
96,1.300234558248632E+00,4.331539342455326E-02
97,1.303362001563722E+00,4.425187644815639E-02
98,1.306489444878812E+00,4.519757352856787E-02
99,1.309616888193901E+00,4.615244852138826E-02
100,1.312744331508991E+00,4.711646521168279E-02
101,1.315871774824081E+00,4.808958732189921E-02
102,1.318999218139171E+00,4.907177851949779E-02
103,1.322126661454261E+00,5.006300242429823E-02
104,1.325254104769351E+00,5.106322261555843E-02
105,1.328381548084441E+00,5.207240263879478E-02
106,1.331508991399531E+00,5.309050601235001E-02
107,1.334636434714621E+00,5.411749623372281E-02
108,1.337763878029711E+00,5.515333678566571E-02
109,1.340891321344801E+00,5.619799114205815E-02
110,1.344018764659890E+00,5.725142277356553E-02
111,1.347146207974981E+00,5.831359515309204E-02
112,1.350273651290070E+00,5.938447176103225E-02
113,1.353401094605160E+00,6.046401609032941E-02
114,1.356528537920250E+00,6.155219165135118E-02
115,1.359655981235340E+00,6.264896197658201E-02
116,1.362783424550430E+00,6.375429062514708E-02
117,1.365910867865520E+00,6.486814118716537E-02
118,1.369038311180610E+00,6.599047728794384E-02
119,1.372165754495700E+00,6.712126259201795E-02
120,1.375293197810790E+00,6.826046080703831E-02
121,1.378420641125880E+00,6.940803568751511E-02
122,1.381548084440970E+00,7.056395103842363E-02
123,1.384675527756059E+00,7.172817071867202E-02
124,1.387802971071149E+00,7.290065864444016E-02
125,1.390930414386239E+00,7.408137879239356E-02
126,1.394057857701329E+00,7.527029520277377E-02
127,1.397185301016419E+00,7.646737198237126E-02
128,1.400312744331509E+00,7.767257330738658E-02
129,1.403440187646599E+00,7.888586342617913E-02
130,1.406567630961689E+00,8.010720666191211E-02
131,1.409695074276779E+00,8.133656741509263E-02
132,1.412822517591869E+00,8.257391016601347E-02
133,1.415949960906959E+00,8.381919947710065E-02
134,1.419077404222048E+00,8.507239999516426E-02
135,1.422204847537138E+00,8.633347645356279E-02
136,1.425332290852228E+00,8.760239367428045E-02
137,1.428459734167318E+00,8.887911656991819E-02
138,1.431587177482408E+00,9.016361014560526E-02
139,1.434714620797498E+00,9.145583950083241E-02
140,1.437842064112588E+00,9.275576983120853E-02
141,1.440969507427678E+00,9.406336643014200E-02
142,1.444096950742768E+00,9.537859469045487E-02
143,1.447224394057858E+00,9.670142010592268E-02
144,1.450351837372948E+00,9.803180827275428E-02
145,1.453479280688037E+00,9.936972489099938E-02
